E785,7525
I10,6423
Z87891,4824
K219,4432
I2510,3995
Z7982,3974
Z66,3622
E039,3567
F329,3346
G4733,3278
E876,3046
F419,2514
D649,2495
G8929,2492
Z7901,2240
I480,2133
Z79899,2114
I129,2023
N183,1954
E871,1787
J449,1727
F17210,1720
E119,1626
E669,1575
E1122,1518
I252,1426
E860,1393
K5900,1374
Z794,1370
E6601,1348
Z515,1333
J45909,1306
Z8673,1284
Z20822,1246
E7800,1222
D62,1193
E1165,1085
D696,1082
M810,1071
N179,1059
E8342,1028
M1990,1009
F0390,995
I4891,989
E872,978
I110,920
N390,912
D509,895
G4700,876
N400,861
Z370,846
D631,771
R6520,737
Z7984,737
R1310,730
I739,713
Z955,700
Z950,698
N189,690
R339,687
Z681,680
E875,676
R0902,641
M109,626
I2720,623
Z86718,622
Z951,607
E861,605
I350,597
R001,592
E1142,589
J441,584
Z9049,582
E782,576
B9620,572
Z3A39,572
G629,567
I482,565
J9811,564
E8339,559
D638,555
E870,545
E559,543
R739,527
Z23,524
I272,522
Z86711,502
I340,502
H409,493
Z6841,493
Z9981,489
I255,489
K449,487
Z85828,487
Z90710,486
G894,478
Z7902,475
Z853,475
F17200,472
Z9221,469
F1120,466
M545,463
D72829,457
I5032,447
M797,438
J440,436
I130,434
Z880,427
R32,427
R627,403
I447,403
R4701,401
I959,392
Z992,387
F1290,387
F411,387
R29810,383
R1312,379
Z8546,378
F1010,375
H9190,374
N401,373
R531,372
I951,370
Z20828,369
R000,368
F1020,368
Z3A40,368
F0280,358
E1151,355
G4730,351
D539,350
G2581,345
E1140,345
Z9114,343
F4310,340
F319,335
Z981,332
G3184,328
R296,313
Z923,313
Z87440,308
M069,304
B182,304
Z6843,303
Z9181,299
K766,299
Z87442,298
Z79891,296
I4892,295
F418,293
Z96653,291
Z86010,282
M549,279
Z720,278
R338,276
F0150,275
G43909,273
Z7952,269
L97529,263
R197,261
Z7951,260
Z85820,260
M6281,259
K5909,259
E780,258
Z885,257
D6959,255
K7460,254
Z8249,254
I509,249
E440,247
L03116,245
Z9119,243
I4510,243
R188,242
Z6834,241
I872,239
E11621,234
H3530,226
R471,225
Z9884,224
M8580,222
R7303,221
O76,219
F339,218
N2581,218
Z8614,216
J4520,216
E1169,215
R7989,215
Z3A38,215
E873,213
G309,212
Z95810,209
Z3A37,209
Z96642,207
T451X5A,206
R269,205
M170,204
R51,202
K2270,201
Z1159,197
R600,196
K2970,196
N1830,194
Z79890,194
E46,193
Z952,191
D61818,190
Z6836,186
R740,183
N184,182
F05,181
K3189,181
K922,181
Z6842,181
K8020,178
Z590,178
K589,177
O701,176
E079,175
I481,174
G40909,172
Z6835,171
K210,171
E890,170
H9193,169
O99824,169
E662,168
Z96651,168
I890,168
K5730,168
I25110,167
F909,166
E869,165
C61,164
G20,163
E222,162
E878,162
I471,162
M6282,160
E11649,159
R55,159
I351,157
K7469,154
I248,154
E874,153
K760,153
O99344,153
R262,152
G250,152
R791,152
I440,152
R112,151
M542,151
K5903,151
R64,150
Z8551,150
R0602,149
N186,148
G9340,148
M419,148
F17290,147
Z96652,147
I429,146
K7030,146
R570,146
Z888,146
H547,146
R414,146
O99214,146
R569,145
I25118,143
R918,142
F1021,142
O9081,142
T380X5A,140
B379,140
F10239,140
R109,140
K222,140
Z87820,140
K5790,139
I495,139
L409,139
E8770,138
I160,138
N319,137
E538,137
D472,137
T45515A,137
Z9079,137
D473,137
O9952,137
Z6831,136
G893,136
I472,136
Z881,136
I493,136
N182,135
J101,134
D6859,133
L97519,133
R911,132
Z6837,132
I5033,131
G6181,131
E1022,131
Z85841,131
R110,131
Z85038,130
Z823,130
N3281,129
R6521,129
G8911,128
N200,127
N136,126
Z8701,126
I878,126
I9589,126
Z96641,125
E8351,125
R21,125
F410,125
O6981X0,125
Z8711,124
I77810,123
Z791,121
Z6830,121
Z905,121
Z882,121
O9902,121
R0789,120
O700,120
I6529,119
K921,119
R079,119
B965,119
S0101XA,119
B954,118
C7951,117
H269,117
B370,117
M4802,117
D689,116
I5023,115
I714,114
Z98890,114
R4781,113
I7300,113
K529,113
Z8542,113
K580,112
R350,112
D500,112
Z3A41,112
R270,111
R4182,111
F17220,110
R42,110
Z96649,110
E2740,108
Z2821,108
I5022,107
J069,107
G35,107
G809,107
I361,107
I4581,106
K567,106
C3490,106
R509,106
J811,105
F32A,105
G301,104
R52,104
I25119,104
E8809,103
B952,103
Z8659,103
M4806,103
O770,103
E11628,102
K7290,102
Z8719,102
E162,101
I69351,101
R413,101
R2689,101
O9962,101
E1121,100
L03115,100
I428,100
J439,100
L97829,100
J90,100
T502X5A,100
M21372,100
E11319,99
I953,99
E038,99
J479,98
K3184,98
R634,98
J189,98
B961,97
R451,97
M25551,97
R748,96
E663,96
T40605A,95
F209,95
K559,95
E041,95
M48061,95
K920,94
Z8572,94
E781,94
Z051,94
R319,93
I2781,93
J40,92
O621,92
K648,91
R29704,91
E43,90
G9341,90
D6489,90
B9689,90
Z85118,90
E034,90
I5043,90
Z9081,89
J690,89
K660,89
P590,89
N3000,88
I071,88
E8352,87
M25562,87
I69398,87
I5181,87
I6521,87
Z9861,87
K7011,87
I313,86
Z6838,86
R402413,86
O99284,86
Z886,85
Z8616,85
Z6832,85
I871,85
Z932,85
F429,84
Z8679,84
B9561,84
P84,84
Z751,83
I517,83
F1110,83
K429,82
M1711,82
I2729,81
L719,80
Z5189,80
G8918,80
M4804,79
R091,79
D630,79
R251,79
B1920,79
Z5331,79
N3946,78
Z21,78
I420,78
M353,78
I9581,78
K2210,78
D72819,78
I712,78
F5101,77
K279,77
N281,77
L309,77
F603,77
Z7983,77
Z87898,77
C7972,76
K761,76
I5042,76
N12,76
Z302,76
Z8619,75
Z993,75
J9622,75
F331,75
B9562,75
F1210,75
N1330,75
H5461,75
R0689,75
T402X5A,74
F259,74
Z7289,74
B9789,73
J9601,73
S0083XA,73
C787,73
F1011,73
J984,73
J156,72
R579,72
D259,72
I69198,72
R4189,71
J309,71
K209,71
R609,71
W19XXXD,71
I672,71
R29701,71
Q211,70
Z931,70
R633,70
M19011,70
Z933,69
R4702,69
Z90411,69
E1149,69
I050,69
R7881,69
M159,69
C679,69
T82868A,69
Z6791,69
O9989,69
I152,68
B029,68
I462,68
R8290,67
G8194,67
J4540,67
O9089,67
M5416,66
I5030,66
Z9911,66
Z96643,66
N289,66
R630,65
M1611,65
R5383,65
Z8674,65
G992,65
F4320,65
I5020,65
N250,65
I615,65
N139,65
H9191,64
R030,64
I4821,64
D7589,64
I120,64
L270,64
Z7401,64
I4901,64
T797XXA,64
I4820,63
C801,63
E0590,63
R05,63
I469,63
B001,63
K754,63
K5901,62
K7010,62
N393,62
R159,62
E118,62
H8109,62
A0472,61
F1510,61
R1314,61
J438,61
D709,61
I6522,61
S2232XA,61
I4819,60
N3941,60
F200,60
L4050,60
J95812,60
Z833,60
E063,60
R410,60
P929,60
J9602,59
Z96659,59
I2722,59
R631,59
Z89512,58
Z9013,58
I96,58
Z803,58
Z85528,57
J910,57
K860,57
T428X5A,57
Z6823,57
M47812,57
S2241XA,57
K264,56
M5412,56
O7589,56
R5381,55
K861,55
I69354,55
N529,55
G9389,55
K224,55
N138,55
I452,55
T39395A,55
L989,55
F0281,54
M5136,54
L7632,54
K7031,54
I1310,54
R200,54
M21379,54
Z91018,54
Z91048,54
K912,54
M7989,54
Z8541,54
B009,54
J329,53
I82512,53
C50919,53
M19072,53
H548,53
I358,53
F40240,53
K5732,53
P002,53
K4030,53
P704,53
J9383,52
I119,52
A084,52
D3A8,52
A419,52
F064,52
O34211,52
G44209,51
R1319,51
F0391,51
K7040,51
M129,51
H538,51
R41841,51
Z96612,51
R278,51
F10229,50
N83202,50
Z91041,50
N3289,50
Z781,50
Z85048,50
R402362,50
E273,49
G3183,49
K8000,49
Z6829,49
I82442,49
H53462,49
D899,49
I441,49
M25511,49
I5082,49
I2582,49
H53461,49
Z6741,49
Z333,49
O99334,49
M1991,48
Z9012,48
K828,48
I651,48
Z6833,48
G510,48
R9431,48
M5441,48
E1143,48
