I10,1016695
E785,707008
Z79899,478140
K219,455119
Z87891,346206
I2510,334609
E119,322327
E039,307567
F419,265015
F17210,246203
F329,237935
N179,231640
Z7982,198303
E669,196441
J449,179460
E871,175799
E872,160670
E876,158347
D649,157592
J45909,152252
G4733,148251
E6601,140984
I129,137932
I4891,133741
N390,131003
E860,130396
Z20822,124390
E7800,122185
Z7901,119270
E1122,118807
M1990,113095
M6281,112162
N183,111714
I110,111596
Z23,109942
I480,109831
D62,108874
Z880,102868
Z370,101232
G8929,97307
Z794,97204
E1165,93107
I130,85469
F0390,84599
Z7984,84393
I509,81762
D509,77388
I252,77363
R262,76396
Z8249,73113
I5032,72574
F17200,72011
N400,71747
V270,71674
D696,67922
Z9049,67848
K5900,66756
Z8673,66686
Z66,64968
Z6841,64801
E8342,64703
Z888,63973
D72829,62845
N189,62623
J441,62155
D631,61527
N2581,57222
E559,56670
E875,55679
I959,55401
Z885,55372
M810,55356
J440,53487
Z882,53000
Z3A39,52814
J9811,52448
E782,52331
J90,51593
R1310,51128
Z681,50907
Z881,50157
R531,49977
G4730,49845
E870,49316
Z20828,49118
Z955,48227
R1312,47300
G629,46964
Z992,46283
R41841,46254
N184,45441
I482,44602
G4700,44484
J189,43194
R000,43033
Z951,42855
Z86718,42709
I739,42670
G43909,42535
Z90710,42235
I5022,42099
M109,41909
I429,41261
J9601,41046
Z9181,40903
G9341,39525
E1140,38952
Z853,38446
Z98890,38299
R112,37783
M069,37747
K449,37533
G40909,36908
Z9981,36651
E46,36058
R2689,35867
F319,35586
M797,35564
R6521,35540
Z87442,35310
R197,35082
R5383,34786
E440,34701
R2681,34508
M549,34134
R110,33847
Z6842,33213
R0902,32948
N186,32932
F0280,32888
I4892,32586
I120,32108
R001,32015
G9340,30460
M545,30303
E1142,30018
E43,29989
E780,29705
I471,29578
I2720,29048
F411,28985
R0602,28958
Z720,28909
Z791,28906
G20,28882
C7951,28683
R42,28657
K760,28259
E8339,27935
I472,27846
R51,27827
F1010,27752
R739,27711
Z515,27540
Z950,27450
Z3A40,27033
I248,27018
Z6843,26786
Z86711,26650
T451X5A,26453
F418,26350
N170,26348
C787,26211
G309,26061
R4701,26025
I255,25905
I272,25827
K5730,25631
Z9221,25628
R188,25591
B9620,25556
Z7902,25260
K589,25257
Z833,25150
R339,25042
Z886,24938
Z3A38,24580
N1830,24350
H409,24239
R55,24236
Z741,24203
R278,24189
D638,24037
A419,23941
R296,23851
R6520,23578
R7989,23525
Z79891,23166
E1151,23089
Z923,22888
O76,22450
I5033,22358
Z7952,22278
G2581,21885
D61818,21882
Z7951,21837
I350,21792
Z803,21582
I4820,21567
F05,21406
R64,21272
Z800,21251
Z85828,21131
I340,20996
J690,20985
R7303,20898
Z9884,20714
L03115,20547
N401,20358
O6981X0,20315
E873,20242
R279,20057
Z8546,20029
K648,19958
L03116,19952
G894,19731
H9190,19663
O701,19617
R269,19567
D689,19036
R109,18761
K567,18656
E8351,18540
Z1159,18408
R079,18362
J439,18326
R509,18226
I132,17923
F1290,17842
Z79890,17840
Z86010,17525
F909,17348
J9602,17249
Z981,17015
R918,16960
F4310,16945
F1020,16869
R05,16791
O99824,16605
E878,16567
E8770,16557
F17290,16524
R9431,16475
I5042,16439
G8918,16437
J9611,16422
R569,16368
Z3A37,16107
R0789,16074
E538,16030
K766,15837
D500,15818
M8580,15817
M542,15758
I5030,15741
E861,15514
Z8719,15472
O9902,15340
R5381,15335
I4510,15220
R600,15216
Z87440,15179
F339,15177
F1120,15156
O99214,15142
Z91040,14909
I119,14846
R634,14777
B370,14645
Z96651,14631
O700,14548
J9621,14500
Z6835,14481
R627,14450
R488,14385
D6959,14372
G92,14250
R293,14168
I447,14162
Z9114,14051
E079,13938
E890,13838
K2970,13745
K7460,13728
I160,13688
Z6832,13679
N182,13655
I5023,13571
I495,13463
Z6831,13443
R748,13402
R911,13390
J209,13364
I951,13332
K529,13323
Z6830,13322
Z96652,13321
R29810,13295
J9622,13268
R030,13187
E662,13123
G893,13035
Z6833,13026
Z6834,13023
I420,12972
E8352,12946
E874,12882
E11621,12874
I69354,12860
M6282,12701
R7881,12701
N289,12592
E11649,12559
Z170,12525
C7800,12455
Z6836,12382
I428,12287
Z85038,12287
E1121,12180
K921,12074
G35,12055
N1330,12049
R4182,11946
K660,11924
N200,11909
C61,11891
I313,11862
R32,11710
Z952,11704
Z8619,11503
R471,11467
J309,11396
N3000,11357
I493,11313
E781,11280
K922,11243
Z8616,11224
K210,11142
Z9119,11111
E441,11004
Z96641,10999
R1311,10968
M329,10936
Z5181,10935
E1169,10871
Z6837,10839
R740,10832
E663,10826
K3184,10792
I872,10764
R002,10753
R200,10706
H3530,10674
M5136,10650
O770,10596
I69351,10573
Z6838,10553
Z91018,10500
M419,10495
Q211,10491
F1210,10474
C3490,10418
R338,10385
K7200,10351
E222,10331
Z792,10297
O99344,10179
G8194,10172
K5790,10164
F410,10138
E8809,10126
R319,10090
Z95810,10074
R6510,10005
K2270,9994
C7931,9946
J4520,9936
G931,9927
Z6839,9915
R21,9851
Z96653,9836
Z96642,9818
I714,9799
R630,9794
O99284,9666
G8191,9643
F17220,9597
J918,9536
Z9013,9501
E282,9469
Z85820,9442
I5043,9408
J811,9319
Z302,9291
J302,9286
I25110,9272
M48061,9252
R0600,9252
K5090,9250
O9081,9234
N138,9229
Z931,9212
I481,9197
I341,9188
B1920,9183
Z3A41,9167
R011,9144
E869,9131
I25119,9130
I5020,9128
I4819,9107
B9689,9085
T380X5A,9080
C786,9046
D709,9012
N281,9012
Z7409,8984
D539,8945
N319,8939
R791,8918
M25512,8904
K8020,8901
F0281,8840
K5909,8826
D6481,8776
R52,8759
I517,8714
Z940,8714
Z9851,8708
R1013,8704
R609,8700
Z5189,8666
M4802,8665
J8410,8638
R042,8539
Z91041,8532
N136,8525
I161,8497
I890,8478
E063,8439
Z905,8394
D630,8385
A0472,8382
R410,8367
R590,8349
F0391,8345
R570,8322
K861,8289
F32A,8279
Z801,8262
Z9889,8169
Z3A36,8153
M25511,8131
R202,8077
Z823,8053
I440,8007
J159,7993
B961,7985
C7989,7982
I21A1,7929
M25562,7875
Z8614,7874
F10239,7865
F0150,7748
Z5111,7714
N838,7710
I214,7660
J069,7633
Z8711,7587
Z91013,7583
Z125,7553
D259,7545
M5416,7538
K222,7513
M25561,7512
Z9079,7484
G3184,7472
L409,7415
Z01812,7375
D72819,7296
M170,7232
O9952,7217
Z91048,7209
I2699,7193
Z8679,7171
K644,7168
R519,7161
Z85118,7129
D701,7115
E0590,7104
V061,7095
R350,7081
I6523,7067
C7801,7044
J80,6970
I712,6956
G9349,6953
Z2821,6907
M2550,6868
I351,6862
K2950,6824
E2740,6823
K769,6819
M4806,6787
Z9484,6755
M4316,6743
J329,6737
I442,6701
Z8701,6697
I081,6695
R4781,6683
P590,6666
C50919,6665
B9562,6646
N736,6645
Z9089,6642
J45901,6635
M25552,6624
B9561,6623
K7030,6612
M7989,6582
I071,6563
M353,6500
B952,6485
C7802,6470
F209,6459
I639,6449
Z0000,6418
Z6844,6392
M25551,6389
J910,6350
E11319,6349
K5190,6329
Z808,6303
I700,6276
L309,6266
Z431,6251
R102,6247
I25810,6233
E041,6232
K3189,6218
K429,6175
Z7289,6171
Z8551,6162
Z793,6155
E118,6142
B182,6136
O99334,6106
N3281,6104
I5021,6103
R1110,6095
Z006,6086
I499,6073
F1410,6064
Z452,6064
M869,6053
I4821,6051
A047,6001
I7300,5995
Z9911,5971
G250,5968
Z85528,5928
R270,5916
N185,5911
E1152,5900
I69320,5891
E1143,5853
Z809,5833
I96,5831
G620,5823
M4800,5810
P599,5801
R7309,5771
I2582,5759
H538,5743
R5081,5722
D469,5710
J9610,5709
F331,5708
J849,5702
K635,5680
Z933,5679
R61,5663
N529,5616
I452,5614
N920,5609
K2980,5602
R310,5580
O26893,5551
Z9861,5525
D6859,5521
O09523,5462
Z96643,5438
D849,5436
K521,5428
O9962,5418
M150,5403
D473,5387
R29898,5375
J9600,5373
F1021,5364
E109,5337
O7589,5332
C9000,5289
B965,5286
K649,5272
F39,5268
D61810,5263
K7581,5259
G8220,5243
R300,5239
M3500,5178
Z85850,5158
K625,5154
R7401,5152
Z9641,5151
L97519,5143
I469,5140
R945,5125
M6250,5098
Z713,5097
K259,5057
L299,5057
Z9989,5026
C9110,5024
I8510,5023
J984,4999
K920,4997
I9581,4981
Z6829,4976
Z01818,4974
F1510,4966
M79604,4965
L89154,4960
C772,4956
G936,4952
L89152,4911
O9989,4891
C189,4886
Z780,4855
Z8542,4853
R251,4837
Z818,4837
D508,4832
Z930,4831
K2210,4827
V252,4824
L97529,4803
Z3A35,4797
C679,4783
O7182,4779
I6529,4754
J029,4754
R4189,4749
R7301,4749
R579,4731
R160,4713
F1910,4707
M5116,4693
U071,4686
J156,4684
G459,4662
E291,4655
E162,4653
K7689,4650
I9589,4630
E6609,4627
Z051,4599
Z90722,4597
Z8669,4595
Z95828,4575
R54,4550
C771,4549
K7290,4541
R809,4516
Z825,4516
D801,4513
I361,4510
D6851,4489
E038,4487
K9189,4473
F10129,4465
Z883,4459
J40,4440
P284,4436
N946,4422
M159,4420
N12,4414
Z131,4410
I5031,4403
I69391,4389
Z21,4385
Z13220,4382
J15212,4369
K5903,4369
E7849,4340
M62838,4333
Z716,4321
E213,4311
R140,4305
R633,4298
Z3202,4295
Z8572,4295
K279,4294
S0181XA,4274
B9789,4271
E1065,4266
I083,4263
D684,4259
Z171,4246
Z9011,4245
S0990XA,4242
Z87820,4235
K209,4226
D751,4206
I878,4203
F988,4191
E8881,4187
N3001,4184
M47816,4168
Z79811,4163
R0981,4161
L4050,4153
M7910,4150
Z8541,4133
R1084,4132
N800,4127
M1711,4123
K7031,4118
R161,4115
S0101XA,4102
B009,4066
M79605,4066
