E785,7977
I10,7716
K219,5228
Z87891,4776
I2510,4244
E039,4131
Z66,3381
Z7982,3106
G4733,3070
F329,2882
N183,2725
D649,2624
E876,2612
F419,2348
E119,2323
I129,2238
G8929,2210
J449,2149
E871,2104
I480,2052
E669,2030
F17210,1921
E860,1886
Z79899,1874
E1122,1850
E6601,1821
N179,1741
J45909,1663
Z7901,1659
D62,1637
I252,1474
I110,1391
E1165,1373
Z20822,1365
E7800,1354
K5900,1324
Z370,1283
E8342,1256
I4891,1254
E872,1250
Z8673,1242
N390,1219
F0390,1189
M810,1169
Z515,1153
Z794,1150
N400,990
I482,964
M1990,954
Z23,866
N189,828
I130,825
D631,822
I739,796
G4700,776
E875,767
R339,752
Z951,745
Z7984,743
D696,719
R6520,716
E861,709
E782,705
I5032,694
R1310,663
Z9049,662
Z681,651
Z853,640
D72829,635
J9811,634
R0902,618
D638,616
I350,615
M549,612
E1142,611
D509,610
F1120,610
E559,606
Z90710,592
N401,590
B9620,590
I959,588
Z3A39,579
H409,563
Z85828,561
G629,554
M109,534
M545,526
Z86718,522
F319,513
Z955,511
G4730,507
R531,504
F1290,503
Z923,498
E1140,496
M069,491
R739,483
M797,482
F339,479
I2720,475
Z6841,467
H9190,467
G2581,463
G9340,461
G40909,460
E870,456
R001,454
E8339,440
K449,440
E46,439
R29810,437
J90,436
Z86010,431
I447,430
Z992,429
F17200,425
R32,423
Z8546,415
R197,410
Z9981,407
I255,407
I509,403
I4892,402
G894,400
R4701,395
Z950,395
K766,393
Z86711,390
E1121,389
Z3A40,387
R627,386
O76,384
J441,381
G20,379
J440,370
F1010,363
I340,363
E440,362
N2581,361
Z7902,356
Z7951,355
I471,352
I272,345
Z96641,344
R188,344
F418,343
Z20828,336
E1151,335
T451X5A,333
H3530,327
F0280,327
R338,323
R000,318
R296,317
E780,315
O99344,310
Z9181,309
Z8711,309
Z3A38,308
Z87442,307
F1020,305
E662,302
Z720,302
G309,301
I951,300
R51,298
I429,298
J439,297
Z6842,296
G35,295
O9902,295
F4310,291
R112,291
Z7952,288
K760,287
B961,287
Z96652,286
Z6839,285
F411,284
Z880,281
E890,280
Z96653,280
Z96651,280
I5042,279
M8580,278
R1312,278
Z3A37,275
F05,274
E8352,274
N1830,273
C7951,271
R740,269
Z981,268
K589,267
Z9221,267
E11319,263
D539,262
Z952,261
Z8249,261
K7460,261
E8770,253
G43909,252
N186,251
I5022,250
Z885,250
M6281,250
Z85038,248
I4510,247
J9622,243
E1169,241
Z9884,239
O700,239
Z87440,238
Z79891,237
I872,234
J069,233
G3184,232
Z79890,231
Z888,230
I160,228
K7031,227
R600,226
Z8614,225
R509,224
I420,222
N182,219
J15211,215
Z3A41,215
D500,214
R110,214
K5909,213
B370,212
Z051,211
I481,210
R7303,209
E8351,208
I120,207
B182,206
J189,206
N3000,206
G8918,206
R748,205
L03116,203
O99284,203
R569,202
R262,200
E11649,200
Z85820,200
Z9119,198
G8194,198
I25110,197
E878,196
I472,195
R55,195
I493,191
D689,189
R5081,187
Z905,187
K567,186
F1021,183
Z9114,183
F0150,181
R634,180
O701,180
J9601,179
C7931,179
I248,177
Z6836,177
E11621,176
E873,176
I5043,176
R410,176
Z8551,176
N184,174
O99214,174
I714,173
A047,172
N138,172
K210,171
O9952,171
Z6838,170
O6981X0,170
B9561,167
K7030,167
O99824,167
E2740,166
Z6835,166
R7989,166
L409,166
J80,164
K922,164
R269,163
I132,162
O770,162
Z6830,161
K3189,161
T380X5A,161
E538,161
P590,160
R414,157
Z6831,157
I440,157
I700,157
G9349,156
M6282,155
D473,154
G893,153
Z95810,153
E869,152
R0789,152
Z302,151
Z886,150
