I10,806968
E785,640080
Z79899,446274
K219,415024
Z87891,341362
I2510,322849
E039,284371
F419,246235
E119,245431
F329,226607
Z7982,222224
F17210,212668
E669,180244
N179,171852
J449,171198
E876,154181
G4733,148310
D649,145409
E871,133790
I129,132268
E872,130194
J45909,129374
E6601,127966
Z7901,127085
I4891,123746
E1122,117603
M1990,117572
E860,116450
Z20822,115423
N183,112464
E7800,109231
N390,108242
I480,108003
Z794,104005
I110,100853
Z880,98147
G8929,93833
Z7984,92434
Z23,92213
D62,88039
I252,83406
Z66,80428
E1165,79780
F0390,78386
M6281,77552
Z8249,77298
I509,73534
Z370,72459
N400,72160
Z8673,70616
Z9049,70023
K5900,69992
Z888,67691
I130,64518
N189,62947
D696,61121
Z885,57590
E8342,57110
D72829,56703
D509,55469
E875,54968
F17200,54793
R262,54670
Z955,54667
M810,53447
Z6841,53017
Z882,52018
I959,51859
E559,51713
J441,51036
I5032,50052
E782,49395
D631,48460
Z881,48391
J9811,48041
Z681,47649
Z20828,47284
Z951,46792
I739,46308
R1310,45712
E870,45698
M109,45194
Z86718,44605
G4700,44512
Z90710,44458
J440,44084
I482,43947
G4730,43854
V270,43606
G629,43552
J90,42030
R531,41939
R000,38849
Z853,38471
Z9981,38294
G43909,38136
Z992,38070
K449,37033
I429,36606
Z9181,36399
M069,35890
E1140,35537
G40909,35045
Z98890,34853
R1312,34536
Z3A39,34236
N184,34112
Z515,33689
M797,32862
R0902,32056
M549,31837
Z950,31511
Z7902,31355
Z87442,31332
R41841,30605
R197,30578
F319,30197
N2581,30179
I255,29282
I5022,29164
M545,29005
Z791,28899
I2720,28820
F0280,28519
Z86711,28299
Z6842,28009
E1142,27967
J189,27917
R001,27764
R112,27650
Z833,27117
R739,26901
E46,26885
E8339,26686
F411,26360
R110,26334
I4892,26213
Z886,25999
E440,25972
R6520,25955
Z9221,25761
B9620,25749
H409,25561
K760,25516
D638,25515
N1830,25182
F1010,24979
R339,24978
E780,24812
Z923,24599
N186,24575
I471,24359
F418,24198
J9601,24169
R2689,24042
E1151,24034
R5383,24006
I120,24001
Z720,23955
R2681,23930
G20,23764
Z79891,23638
G309,23228
Z7951,23158
G2581,23065
Z8546,23036
R6521,22873
G9340,22835
K589,22638
R7989,22392
I340,22257
I272,22146
R55,22079
R51,22022
T451X5A,21985
Z7952,21977
G9341,21897
Z85828,21879
I350,21807
R0602,21713
I472,21603
Z6843,21442
N401,21410
R4701,21272
R42,21254
G894,21146
Z800,21100
R278,20673
I248,20494
R188,20453
Z9884,20438
Z803,20392
Z79890,19749
H9190,19643
J439,19396
R296,19328
Z3A40,19291
C7951,19085
F05,19045
E43,18949
K5730,18894
C787,17620
E8351,17386
L03116,17310
Z3A38,17058
R7303,16940
I5033,16850
L03115,16847
R64,16845
E861,16843
Z1159,16816
Z741,16781
E873,16527
O76,16344
F4310,16205
Z86010,16194
D61818,16174
Z981,16116
Z87440,15822
K567,15796
I4510,15788
D689,15614
Z91040,15442
R079,15433
F1290,15431
I4820,15417
R269,15333
A419,15126
N170,15119
Z9114,15106
N182,15100
M8580,15035
E538,14996
E8770,14968
J690,14948
F909,14666
R109,14593
I132,14556
K7460,14536
R9431,14529
I447,14452
R5381,14399
Z8719,14309
O6981X0,14266
R918,14259
R600,14245
Z6835,14190
F17290,14101
R627,14094
K766,14080
R488,14032
E878,14003
I160,13870
R0789,13855
Z6833,13844
R509,13777
I951,13750
K2970,13733
Z6830,13709
K648,13707
D500,13698
Z6831,13657
R279,13585
E11621,13549
Z6834,13477
R911,13419
Z6832,13393
M542,13391
Z6836,13343
J9602,13286
Z96651,13259
F1020,13190
F339,13120
G8918,12939
R29810,12924
Z9119,12901
R569,12840
E874,12798
D6959,12794
E890,12771
R471,12699
O701,12689
Z6838,12657
E8352,12646
O9902,12645
Z96652,12632
Z952,12600
Z6837,12559
Z8619,12554
Z85038,12396
E11649,12385
I495,12231
I5042,12197
G893,12173
R05,12138
R32,12115
R634,12082
Z3A37,12048
K529,12038
Z6839,12031
R748,11968
O99824,11891
N289,11690
J209,11600
O99214,11591
E1121,11587
R740,11476
H3530,11359
Z96641,11324
E662,11319
I872,11299
B370,11293
M5136,11244
I5030,11223
C61,11126
G92,11076
N1330,11070
I5023,11024
J9621,10997
R338,10985
F1120,10966
Z8616,10851
M6282,10848
I119,10844
Z792,10835
Z95810,10793
K921,10774
J9611,10769
E1169,10729
I420,10689
N200,10642
I493,10636
K3184,10555
I313,10537
I428,10536
K922,10531
Z96653,10514
J9622,10495
Z823,10473
T380X5A,10369
E8809,10312
J309,10174
R7881,10156
E079,10057
E663,10039
D539,10026
Z91018,10017
K5790,9838
R319,9816
R030,9797
R4182,9621
K210,9468
M329,9454
I714,9439
F410,9404
I69354,9348
R293,9304
Z905,9288
Q211,9249
Z96642,9243
Z931,9214
O700,9209
Z8711,9145
B961,9144
Z91041,9136
K660,9125
R011,9125
O99344,9119
Z85820,9065
F1210,9035
R1311,9011
B9689,8851
R791,8763
Z5181,8752
Z801,8691
E781,8690
R200,8680
I440,8660
Z9851,8618
K5909,8604
I517,8500
G8194,8493
K8020,8475
I341,8465
Z170,8451
J4520,8445
M48061,8443
G35,8427
J918,8384
O770,8349
R630,8330
N281,8313
Z91013,8294
D709,8287
R410,8280
I25110,8231
I69351,8228
N3000,8172
E441,8164
Z5189,8143
I25119,8106
M419,8098
G931,8095
Z91048,8065
M4802,8059
F32A,8053
R52,8024
I6523,8014
J811,7994
J302,7956
N319,7947
E869,7885
I890,7883
Z9079,7879
C7800,7849
Z8614,7847
R609,7824
B1920,7796
J8410,7749
O99284,7749
K2270,7744
F0150,7720
C3490,7690
Z9013,7653
R0600,7652
L409,7544
C7931,7527
E222,7483
I081,7479
Z85118,7451
G8191,7436
D630,7385
I481,7278
E11319,7215
I5043,7188
R21,7162
Z808,7159
Z8551,7104
E282,7100
F17220,7058
O9081,7047
I351,6998
M170,6982
Z431,6980
I161,6970
Z7409,6958
K222,6949
K7200,6931
Z809,6920
A0472,6916
R002,6912
Z8701,6910
Z302,6909
Z8679,6909
R6510,6901
G3184,6870
Z9889,6850
Z96643,6845
Z940,6828
D6481,6826
B9562,6808
M25512,6776
E063,6757
F0391,6735
B952,6722
K5090,6694
R4781,6694
I071,6658
E0590,6651
N138,6651
N3281,6617
R590,6603
Z3A41,6498
I214,6470
M5416,6466
I5020,6380
Z2821,6379
Z01812,6356
F209,6347
R1013,6342
A047,6338
M353,6334
O9952,6325
M25511,6316
R350,6310
G250,6285
E2740,6263
R042,6232
B182,6208
B9561,6208
I712,6204
Z933,6171
N136,6163
D473,6113
I4819,6111
D72819,6104
M4800,6088
M25562,6084
M7989,6068
C786,6066
J069,6065
Z5111,6056
M4806,5994
G9349,5963
K7030,5939
E041,5930
F10239,5928
R202,5895
Z7289,5893
P590,5890
C7989,5859
Z9861,5846
I700,5802
R310,5781
R5081,5781
Z9089,5768
K861,5739
J329,5707
Z85850,5701
Z6829,5660
Z3A36,5655
I639,5628
R570,5628
M25552,5625
B965,5623
K769,5617
I499,5565
Z85528,5527
J159,5496
I469,5472
J45901,5444
Z6844,5391
G620,5357
C50919,5356
K3189,5343
E1143,5333
I2699,5324
Z9911,5318
K429,5308
I6529,5285
I7300,5264
K259,5263
M25551,5262
F1021,5235
Z8542,5232
I2582,5204
I9581,5201
I442,5190
O99334,5180
K2950,5158
F39,5116
D701,5113
D259,5108
Z930,5105
M25561,5088
J910,5084
K644,5083
F1410,5054
E118,5053
J80,5019
Z993,5017
L97519,4996
R270,4965
M159,4949
R519,4937
V061,4931
I9589,4930
I25810,4913
K2980,4902
I69320,4889
J9600,4886
J984,4874
Z9641,4872
L97529,4857
I080,4856
N529,4855
Z452,4842
G8220,4839
I4821,4839
Z818,4837
Z87820,4826
M4316,4803
R7401,4803
F0281,4764
Z9989,4753
M3500,4736
R7309,4725
L299,4720
K7581,4712
Z90722,4697
C7801,4653
J40,4651
Z713,4640
D751,4618
R300,4618
Z8042,4613
C7802,4609
O26893,4606
L309,4601
R4189,4594
N736,4576
Z716,4570
R102,4536
D469,4529
K635,4495
Z006,4493
N920,4492
R1110,4486
D6859,4476
I8510,4472
R161,4466
I69391,4464
K7290,4452
M2550,4451
R54,4438
Z883,4434
K649,4424
F29,4416
K920,4415
O9962,4408
Z9484,4398
K5190,4394
E109,4322
M47816,4318
Z8572,4315
K625,4303
I21A1,4302
Z01818,4264
F1510,4262
M869,4259
R61,4258
J9610,4256
I878,4253
M1711,4252
R945,4246
O9989,4225
Z0000,4217
K209,4216
E162,4213
Z825,4208
Z793,4206
K279,4204
N185,4200
Z051,4191
K7689,4178
E1152,4151
M6250,4151
L89152,4128
I452,4124
D849,4118
Z8541,4108
Z95828,4108
E7849,4106
N1832,4101
D684,4085
F331,4082
H538,4070
R251,4066
F988,4065
P599,4065
E213,4052
M1712,4034
F1910,4030
O7589,4017
Z780,4017
K5903,4013
N1831,3993
Z590,3985
I5021,3983
G301,3980
H9193,3977
T402X5A,3958
I69398,3936
Z96659,3914
I441,3904
N2889,3891
R579,3889
K7031,3884
Z85048,3877
R0689,3871
E038,3865
C679,3863
H269,3852
E6609,3836
M62838,3835
R809,3816
C9000,3812
O09523,3795
I361,3791
J029,3791
K900,3781
L4050,3778
K2210,3770
I1310,3768
E1065,3767
Z8669,3760
G459,3754
Z932,3747
F1110,3738
N12,3727
Z9012,3716
H547,3704
Z125,3692
V252,3679
Z9081,3651
N139,3634
S0101XA,3627
Z7722,3615
Z171,3614
R402362,3611
K269,3595
J939,3583
T45515A,3575
M47812,3570
R17,3560
D7589,3549
Z9011,3549
M79604,3544
Z3A35,3544
Z96649,3538
R489,3536
N838,3533
Z21,3533
I4581,3530
M79605,3519
C189,3502
K317,3501
D869,3474
K7010,3474
E1022,3473
Z6828,3472
Z8041,3463
J156,3456
M5116,3440
I083,3432
J849,3425
B964,3391
K521,3387
M150,3379
R040,3379
O7182,3375
R140,3368
Z1612,3356
E8881,3352
N3289,3346
Z781,3326
Z79811,3311
I69322,3310
H532,3308
K9189,3295
D472,3286
N10,3279
B3749,3274
C772,3272
B029,3269
R12,3269
B009,3267
B9789,3261
M479,3253
S0990XA,3246
E1129,3244
P284,3243
M4807,3241
U071,3227
G4089,3223
R413,3222
F10129,3206
C771,3205
M1991,3195
R29898,3195
E291,3179
F429,3178
F259,3176
M5430,3169
K439,3146
I96,3145
R402142,3125
R451,3123
R633,3120
R351,3115
R0609,3107
K4090,3106
Z6827,3105
R6889,3083
E806,3053
S0181XA,3048
N3001,3044
T451X5D,3029
M5030,3028
D508,3021
N393,3021
G936,3004
R402252,3002
M791,2990
Z9109,2987
B351,2980
Z982,2975
J15212,2973
D6851,2972
I6521,2963
M5412,2963
P929,2963
Z902,2927
Z6825,2918
I259,2916
R7301,2916
D6832,2910
K831,2906
D6869,2899
G510,2898
R160,2894
F40240,2890
G8911,2889
Z8781,2886
I5031,2885
R778,2882
Z9481,2879
F330,2878
R0981,2878
D61810,2871
J479,2871
I952,2858
J432,2858
M1611,2855
I2781,2851
E042,2838
Z87898,2835
Z3202,2829
R578,2799
I8500,2798
L03113,2797
Z8674,2797
R29700,2796
C50912,2794
C259,2787
Z8349,2787
I6522,2782
Z5331,2782
C779,2781
J4540,2777
D801,2776
K5792,2771
D6489,2766
K2100,2759
J9612,2750
E784,2739
Z01810,2735
N132,2734
G500,2732
C9110,2715
M7910,2708
L97919,2702
Z8543,2699
Z13220,2695
R636,2691
R1319,2672
T502X5A,2669
K8689,2668
I9789,2666
F10231,2665
T40605A,2656
E611,2648
Z961,2636
M4854XA,2633
Z96611,2631
C7889,2624
M5126,2623
Z8659,2623
S0083XA,2615
I25118,2614
E7220,2604
I491,2603
N946,2603
F3289,2598
R1011,2597
Z91030,2597
M4856XA,2587
O34211,2575
K7469,2566
G919,2555
Z953,2555
C50911,2542
C801,2541
Z6826,2540
J810,2529
Z820,2527
M1612,2517
D899,2514
Q250,2508
R252,2505
R0989,2504
W19XXXD,2500
G479,2499
G7000,2496
K828,2493
R443,2492
O621,2491
J42,2490
L97929,2490
K580,2485
Z8739,2484
N83202,2476
Z5112,2476
J3489,2475
E0500,2474
R159,2468
I498,2461
I82432,2460
M21372,2458
O3413,2456
I82431,2455
R1084,2448
D693,2443
R6250,2442
R3915,2440
R1314,2437
L03311,2435
N939,2431
K30,2429
O622,2426
R571,2408
I5181,2407
E11628,2406
B379,2403
D84821,2402
I82412,2401
Z7983,2397
K862,2388
K838,2383
F10229,2377
S0003XA,2377
M129,2376
T82868A,2376
Z3A01,2373
R29702,2360
Z131,2359
R1313,2338
R490,2332
E1159,2330
L89894,2326
L89151,2322
I513,2320
P704,2320
R9439,2307
O691XX0,2304
Z5329,2302
B957,2301
P612,2300
J150,2299
R180,2299
R414,2298
I4901,2297
I671,2289
R591,2285
B3781,2281
R5382,2281
Z9841,2279
Z9842,2273
K8590,2270
I422,2269
M5137,2261
Z89512,2257
G809,2252
J101,2251
J1282,2243
F603,2240
G609,2239
Z1211,2224
J15211,2221
Z91010,2220
Z8709,2217
Z9882,2210
R3129,2205
Q613,2200
M19011,2196
R29701,2196
I82411,2194
E8330,2193
K6289,2193
Z3A34,2187
K659,2186
M21371,2171
M48062,2169
Z6845,2169
K5732,2168
F341,2165
Z79810,2164
B954,2162
Z944,2162
R0781,2158
Z8759,2156
D573,2155
S80211A,2154
Z8261,2153
B373,2152
M19012,2148
K228,2142
Z975,2132
K621,2131
C799,2122
N800,2118
Z89511,2116
Z418,2115
M899,2114
K6389,2110
Z7682,2108
Z8589,2106
A084,2105
N181,2104
K319,2101
C8590,2098
D519,2098
I82621,2098
Z6820,2088
Z736,2085
Z91011,2076
L89159,2074
I679,2073
Z602,2072
I77810,2070
L03114,2069
K651,2068
E279,2058
N3941,2058
J151,2051
C3491,2050
S0081XA,2047
I462,2045
C3411,2044
R195,2044
Z6822,2038
Z90721,2037
J95811,2036
Z8742,2031
R0683,2024
D72828,2023
Z8371,2018
Z8774,2018
F338,2014
R946,2011
M160,2008
R6883,2008
K559,2006
F22,2003
Z372,2003
V140,1999
E278,1996
Z789,1987
Z03818,1984
M546,1983
R8290,1972
Z1624,1970
F332,1969
M4726,1965
N3090,1965
E11622,1962
P2912,1960
Z1329,1958
A6000,1956
K632,1956
L0390,1956
M868X7,1954
B372,1949
M6259,1945
I519,1944
Z6824,1944
G3183,1943
H8109,1943
B349,1942
H8110,1940
I209,1937
B951,1936
C7972,1930
R402363,1930
G911,1929
L270,1928
K1230,1926
E1040,1921
I82441,1920
Z811,1919
K2960,1918
T8131XA,1918
Z980,1918
N250,1917
E049,1910
I701,1910
Z430,1905
K5901,1900
O620,1894
O480,1893
E11610,1877
G319,1872
I2584,1867
M818,1866
E8779,1862
Z887,1862
N809,1856
R260,1855
R1031,1854
M79602,1852
D65,1847
N19,1846
M1A9XX0,1842
Z1501,1840
Z79818,1840
H905,1833
F4321,1830
F79,1830
I358,1829
N888,1822
K56609,1821
L89153,1820
Z8049,1813
Z8379,1812
I82409,1811
D123,1810
M2578,1805
M19041,1798
I483,1797
B3789,1795
Z807,1793
D122,1790
G7281,1788
K264,1783
F200,1782
R0603,1782
D72810,1780
L89154,1780
Z96612,1779
L97429,1778
I6789,1772
Z87828,1772
I43,1771
Z6821,1771
T50905A,1769
J948,1767
I38,1766
Z3A33,1765
J95821,1764
C20,1762
F4323,1761
Z91012,1759
J310,1758
T82855A,1758
Z862,1758
H9319,1751
I2729,1749
I871,1747
I672,1741
K254,1738
I5040,1737
Z9849,1737
N72,1736
D125,1735
I808,1731
N858,1731
C569,1728
F0151,1727
J1289,1727
C3412,1725
K810,1725
J942,1724
M19042,1723
K5641,1714
T368X5A,1712
Z8639,1712
E1042,1711
J320,1709
I314,1706
B20,1704
R402143,1702
I82402,1700
G40409,1696
O134,1693
N83201,1691
M179,1689
S022XXA,1686
R5082,1675
Z4789,1669
F5104,1668
J4530,1666
S2241XA,1664
R7982,1661
I249,1657
O3663X0,1651
R402412,1650
L97419,1649
Z8571,1649
Z9189,1649
F802,1645
Z4931,1645
R8271,1643
M25572,1638
L89150,1637
I998,1636
E569,1634
O321XX0,1634
Z62810,1632
G8250,1630
I330,1630
Y998,1624
Z89422,1624
Z7189,1623
M1710,1621
E230,1620
R1032,1618
I5041,1612
I159,1610
J95851,1610
E790,1609
Z114,1609
R29703,1608
C3492,1606
Z7689,1606
F1123,1604
M47896,1604
C782,1602
Z6741,1602
P221,1601
D6861,1600
C7970,1599
T8612,1599
J84112,1595
R062,1591
I82442,1587
J470,1587
N950,1586
R532,1586
M25519,1585
Z7401,1585
M4317,1584
C220,1574
K661,1574
M79671,1574
R1030,1569
K912,1568
S80212A,1566
O99324,1565
Z3A32,1565
E8341,1562
F3181,1562
K5720,1558
K224,1556
T797XXA,1551
G9009,1550
E1043,1549
R9720,1549
Z90711,1547
K592,1546
L03031,1546
O34219,1546
I421,1545
O3421,1545
Z113,1544
F1011,1542
Z1611,1541
Z8501,1541
E1149,1540
O99213,1539
R4702,1537
Z6791,1537
H903,1531
G43109,1527
Q210,1527
J9690,1525
M25559,1525
L02612,1522
R601,1520
D45,1517
