I10,1619796
E785,816926
E119,539530
K219,514572
N179,456077
Z79899,455561
E039,371195
F17210,344591
Z87891,330740
F419,322031
I2510,321178
E871,287539
M6281,283357
F329,269420
Z370,254101
E669,239816
J45909,237977
N390,229634
E872,221927
D62,213090
J449,207324
Z23,194632
E6601,189194
J9601,181921
D649,180654
D631,179778
R262,179546
E860,174881
E876,172047
I4891,169292
D509,166621
Z20822,155369
E7800,154711
V270,150991
I130,141241
Z3A39,139298
G4733,138872
I5032,132333
E1122,129960
Z7982,129622
N2581,127832
I129,126240
E1165,123854
I110,122484
F17200,118008
I480,116279
J189,115170
J441,106360
Z880,105603
Z6841,103840
G8929,103014
F0390,102741
I509,101192
M1990,100436
Z7901,96603
G9341,96071
D696,95299
N183,95127
E559,91170
R69,87293
R531,85411
J90,85236
E43,84325
R6521,82805
Z794,80596
D72829,80473
R112,79033
I5022,78574
I959,76652
R110,76597
N186,74827
N184,74341
R2689,73504
I120,73086
C7951,71621
C787,71361
J440,70287
Z3A40,70115
E8342,69617
J9811,69079
R5383,68536
J690,67954
Z992,67898
I5033,67084
K5900,66226
R197,66205
E782,66181
R1312,65985
R2681,65774
N170,65033
I429,64744
E440,63741
R000,63205
I252,62852
Z9049,61921
Z3A38,61245
Z681,61189
N189,60585
R0602,60284
E870,59727
N400,59477
K5730,58835
Z20828,58415
R1310,57867
Z7984,57634
R41841,55647
O701,55470
E46,55105
R42,54119
J9621,54086
G629,53769
Z8249,53570
G43909,53392
R51,53259
E1140,52352
G4730,52039
E875,51867
Z6842,51639
I482,51233
K449,50523
G9340,50307
Z885,49809
R278,49670
M810,49339
Z888,49203
Z881,49065
M545,48931
Z8673,48795
Z98890,48543
Z66,47694
E780,47689
Z9181,47515
R109,47451
A419,47302
Z882,47288
I4892,47066
I472,47045
K648,47020
M069,46202
Z87442,45827
Z853,45687
F319,44413
R001,44378
O76,44284
D61818,43526
I471,43459
F411,43142
Z6843,42868
O6981X0,42810
E1142,42788
G4700,42327
M549,41761
O700,41180
R0902,40663
R55,40632
G40909,40583
G20,40578
R188,40443
K760,40399
Z170,40355
R509,40348
J9602,39846
Z720,39487
R269,39022
I5023,38912
J9622,38880
M797,38784
R4701,38644
D689,38630
R079,38561
